0.99277,32.996
0.99065,32.998
0.99402,32.997
0.98753,32.996
0.99599,33.003
0.99324,33.077
0.99772,33.185
0.99921,33.441
0.99704,33.599
0.99886,33.778
1.0143,33.963
1.0018,34.182
1.0011,34.347
1.016,34.606
1.0195,34.779
1.0228,34.945
1.0209,35.114
1.0185,35.343
1.0335,35.519
1.0351,35.692
1.036,35.945
1.03,36.127
1.0203,36.288
1.0163,36.52
1.016,36.698
1.0396,36.871
1.0065,37.08
1.0173,37.254
1.0264,37.494
1.0081,37.723
1.0185,37.904
1.0179,38.132
1.0116,38.303
1.0125,38.491
1.0136,38.679
1.037,38.896
1.0257,39.059
1.0211,39.313
1.0326,39.482
1.0404,39.663
1.0386,39.891
1.045,40.129
1.0356,40.296
1.0424,40.472
1.0538,40.711
1.0547,40.934
1.0634,41.122
1.055,41.323
1.0586,41.507
1.0604,41.688
1.0741,41.932
1.0858,42.102
1.0932,42.269
1.0994,42.453
1.1103,42.688
1.112,42.922
1.1165,43.146
1.1183,43.341
1.138,43.501
1.1452,43.734
1.1509,43.912
1.1626,44.084
1.1682,44.307
1.1863,44.482
1.1818,44.657
1.1986,44.888
1.2086,45.066
1.216,45.238
1.2245,45.484
1.2133,45.716
1.1986,45.892
1.1953,46.117
1.1831,46.348
1.1869,46.512
1.1992,46.76
1.2069,46.941
1.197,47.1
1.1838,47.334
1.1722,47.516
1.1603,47.695
1.1372,47.854
1.1303,48.101
1.119,48.284
1.0916,48.481
1.0872,48.668
1.0868,48.841
1.0925,49.1
1.0611,49.288
1.0496,49.552
1.0385,49.723
1.0247,49.902
0.99764,50.068
0.9919,50.307
0.9924,50.482
0.99096,50.664
0.99057,50.849
1.0038,51.102
1.0216,51.282
1.032,51.523
1.0417,51.7
1.0539,51.902
1.0686,52.076
1.0925,52.299
1.0945,52.503
1.0987,52.695
1.101,52.875
1.1261,53.108
1.1136,53.289
1.1041,53.487
1.1107,53.661
1.1124,53.891
1.1143,54.075
1.1281,54.335
1.1402,54.503
1.1688,54.741
1.1758,54.91
1.1642,55.16
1.1559,55.41
1.1574,55.591
1.1597,55.766
1.1631,55.938
1.1647,56.184
1.1581,56.433
1.1965,56.682
1.1826,56.848
1.1847,57.042
1.1849,57.227
1.1849,57.466
1.1888,57.723
1.1729,57.956
1.1767,58.146
1.166,58.325
1.1644,58.507
1.1694,58.751
1.1494,58.933
1.1528,59.18
1.1312,59.368
1.1282,59.555
1.1297,59.727
1.1247,59.968
1.1321,60.208
1.135,60.472
1.1351,60.649
1.1398,60.909
1.1499,61.084
1.1588,61.264
1.1634,61.444
1.1667,61.633
1.1623,61.888
1.1671,62.115
1.1766,62.304
1.1908,62.504
1.1925,62.679
1.1814,62.842
1.1932,63.126
1.2042,63.301
1.1976,63.54
1.206,63.728
1.2009,63.977
1.2033,64.172
1.1842,64.343
1.2094,64.6
1.1968,64.781
1.1973,65.044
1.1958,65.264
1.1858,65.462
1.1862,65.653
1.1996,65.896
1.1744,66.084
1.1805,66.268
1.1797,66.461
1.1865,66.707
1.1861,66.966
1.1895,67.212
1.1889,67.442
1.1878,67.631
1.1871,67.833
1.2064,68.085
1.2053,68.331
1.1941,68.58
1.1858,68.771
1.1871,69.011
1.1709,69.201
1.1564,69.374
1.1475,69.562
1.1466,69.747
1.1249,69.993
1.1223,70.176
1.1085,70.362
1.1104,70.596
1.0939,70.784
1.0779,70.963
1.0644,71.219
1.0398,71.457
1.0241,71.7
1.0169,71.891
0.98843,72.134
0.97972,72.317
0.95431,72.501
0.94965,72.692
0.92737,72.93
0.9199,73.117
0.90064,73.375
0.88404,73.546
0.85495,73.734
0.84641,73.925
0.83238,74.111
0.81117,74.302
0.78801,74.529
0.76239,74.725
0.74538,74.96
0.71645,75.161
0.69933,75.397
0.69418,75.635
0.67409,75.826
0.68218,76.021
0.67694,76.262
0.66523,76.453
0.65208,76.642
0.63626,76.901
0.63318,77.082
0.61223,77.32
0.60486,77.507
0.59378,77.693
0.57156,77.943
0.56215,78.185
0.54941,78.366
0.53813,78.552
0.52267,78.815
0.50933,78.996
0.5006,79.179
0.48062,79.406
0.47952,79.598
0.46815,79.796
0.47409,79.98
0.47112,80.219
0.47371,80.465
0.47585,80.648
0.48068,80.888
0.47136,81.086
0.48167,81.272
0.49012,81.519
0.49407,81.705
0.49099,81.889
0.4885,82.144
0.49119,82.324
0.47284,82.567
0.4792,82.769
0.4787,82.943
0.467,83.138
0.47446,83.322
0.47385,83.498
0.45714,83.745
0.45838,83.997
0.46278,84.185
0.45149,84.372
0.4347,84.549
0.42549,84.804
0.41274,85.053
0.4034,85.301
0.39568,85.475
0.38237,85.707
0.37951,85.911
0.39719,86.15
0.3977,86.334
0.3867,86.592
0.38515,86.789
0.37376,86.973
0.34817,87.205
0.32648,87.392
0.29212,87.645
0.27194,87.891
0.2454,88.062
0.22931,88.257
0.20891,88.433
0.18135,88.673
0.16404,88.857
0.13727,89.114
0.11073,89.355
0.083756,89.543
0.068184,89.734
0.035096,89.954
0.0099337,90.227
0.00099874,90.389
-0.020911,90.573
-0.048827,90.832
-0.053545,91.01
-0.057622,91.184
-0.059131,91.37
-0.037956,91.551
-0.013766,91.798
0.0078632,91.988
0.038328,92.163
0.097989,92.419
0.13741,92.595
0.21651,92.84
0.26376,93.016
0.33336,93.198
0.40222,93.37
0.49928,93.594
0.58077,93.757
0.65979,93.937
0.74461,94.102
0.88066,94.31
0.97611,94.46
1.0849,94.628
1.2386,94.827
1.3522,94.972
1.499,95.168
1.6157,95.311
1.7899,95.487
1.9702,95.665
2.108,95.795
2.2555,95.934
2.4185,96.085
2.5675,96.192
2.7216,96.311
2.9333,96.441
3.0854,96.542
3.2472,96.644
3.4749,96.76
3.6341,96.833
3.8114,96.911
3.9823,96.993
4.2181,97.075
4.456,97.15
4.6933,97.218
4.8676,97.263
5.0452,97.312
5.2869,97.364
5.4644,97.393
5.6501,97.421
5.8266,97.437
6.083,97.461
6.3187,97.475
6.5195,97.487
6.6982,97.485
6.9384,97.49
7.1354,97.492
7.3255,97.489
7.5586,97.489
7.753,97.487
7.9345,97.482
8.2012,97.485
8.3804,97.479
8.6296,97.488
8.814,97.481
9.0074,97.477
9.2226,97.479
9.4286,97.478
9.6801,97.455
9.9334,97.464
10.202,97.458
10.44,97.461
10.599,97.453
10.836,97.456
11.03,97.455
11.263,97.468
11.459,97.459
11.698,97.449
11.892,97.435
12.083,97.429
12.333,97.407
12.515,97.397
12.704,97.389
12.899,97.385
13.142,97.362
13.338,97.35
13.512,97.34
13.761,97.327
14.016,97.305
14.267,97.29
14.446,97.274
14.638,97.262
14.889,97.241
15.124,97.203
15.299,97.161
15.475,97.102
15.713,97.02
15.94,96.929
16.116,96.857
16.333,96.738
16.504,96.644
16.718,96.508
16.876,96.397
17.08,96.241
17.27,96.08
17.409,95.965
17.551,95.829
17.684,95.692
17.818,95.551
17.99,95.365
18.091,95.208
18.238,95.007
18.341,94.841
18.434,94.677
18.526,94.505
18.632,94.277
18.704,94.105
18.773,93.924
18.836,93.757
18.911,93.521
18.966,93.339
19.011,93.104
19.048,92.87
19.067,92.676
19.097,92.446
19.088,92.239
19.099,92.046
19.12,91.808
19.122,91.546
19.116,91.36
19.144,91.12
19.15,90.932
19.137,90.743
19.141,90.499
19.122,90.226
19.129,90.05
19.144,89.793
19.147,89.622
19.149,89.432
19.146,89.231
19.152,88.998
19.151,88.802
19.142,88.544
19.142,88.358
19.137,88.172
19.116,87.918
19.127,87.739
19.138,87.557
19.123,87.359
19.12,87.181
19.121,86.938
19.123,86.745
19.122,86.497
19.13,86.318
19.116,86.064
19.128,85.885
19.135,85.703
19.132,85.512
19.146,85.274
19.147,85.087
19.156,84.908
19.153,84.653
19.171,84.472
19.174,84.289
19.178,84.109
19.181,83.915
19.188,83.668
19.187,83.483
19.192,83.301
19.19,83.11
19.2,82.862
19.203,82.622
19.197,82.436
19.209,82.254
19.196,81.996
19.215,81.822
19.207,81.621
19.2,81.377
19.208,81.19
19.194,80.933
19.2,80.751
19.198,80.571
19.207,80.32
19.189,80.129
19.194,79.945
19.185,79.709
19.188,79.444
19.192,79.201
19.185,78.954
19.185,78.707
19.178,78.466
19.169,78.281
19.181,78.109
19.154,77.849
19.168,77.606
19.154,77.408
19.145,77.243
19.153,76.986
19.137,76.792
19.133,76.623
19.126,76.425
19.132,76.243
19.125,76.062
19.12,75.812
19.121,75.571
19.128,75.379
19.135,75.188
19.142,74.947
19.139,74.768
19.134,74.53
19.132,74.339
19.121,74.16
19.111,73.965
19.098,73.701
19.097,73.457
19.105,73.28
19.108,73.084
19.125,72.843
19.112,72.605
19.127,72.345
19.143,72.163
19.135,71.964
19.125,71.799
19.148,71.543
19.147,71.362
19.142,71.17
19.161,70.939
19.153,70.731
19.151,70.56
19.164,70.37
19.179,70.128
19.184,69.883
19.191,69.699
19.222,69.455
19.224,69.268
19.226,69.092
19.233,68.907
19.234,68.659
19.243,68.484
19.236,68.241
19.222,68.055
19.23,67.874
19.218,67.692
19.234,67.443
19.244,67.262
19.242,67.015
19.235,66.828
19.22,66.576
19.234,66.348
19.224,66.149
19.215,65.899
19.221,65.663
19.211,65.474
19.197,65.227
19.193,65.046
19.183,64.857
19.177,64.615
19.17,64.435
19.147,64.183
19.142,64.006
19.134,63.814
19.125,63.624
19.105,63.379
19.088,63.12
19.079,62.944
19.07,62.758
19.04,62.508
19.029,62.323
19.024,62.143
18.997,61.893
18.966,61.701
18.96,61.517
18.965,61.273
18.958,61.081
18.961,60.842
18.963,60.651
18.959,60.48
18.952,60.302
18.934,60.048
18.947,59.866
18.953,59.681
18.945,59.427
18.947,59.259
18.954,59.069
18.956,58.872
18.969,58.688
18.972,58.445
18.98,58.198
18.978,58.006
18.993,57.815
19.006,57.638
19.028,57.396
19.033,57.209
19.049,56.971
19.05,56.784
19.058,56.596
19.075,56.35
19.088,56.161
19.085,55.972
19.098,55.771
19.11,55.546
19.132,55.363
19.153,55.169
19.152,54.904
19.163,54.723
19.202,54.549
19.22,54.366
19.227,54.167
19.238,53.995
19.27,53.739
19.276,53.555
19.276,53.36
19.295,53.119
19.302,52.867
19.316,52.636
19.326,52.443
19.33,52.262
19.356,52.026
19.367,51.85
19.373,51.658
